customer_num,most_common_order_type,average_days_between_orders,median_days_between_orders,max_gap_between_orders,first_order_date,last_order_date,num_orders,num_of_unique_items,company_lifetime_in_days,orders_per_week,Churned
80391,Régulière,71 days 00:00:00.000000000,76 days 12:00:00.000000000,102 days 00:00:00.000000000,2017-04-11,2018-06-11,7,30,426 days 00:00:00.000000000,0.11502347417840376,1
80392,Régulière,58 days 19:12:00.000000000,63 days 00:00:00.000000000,91 days 00:00:00.000000000,2017-06-20,2018-04-10,6,6,294 days 00:00:00.000000000,0.14285714285714285,1
80393,Régulière,46 days 13:20:00.000000000,50 days 00:00:00.000000000,69 days 00:00:00.000000000,2017-05-17,2018-07-10,10,46,419 days 00:00:00.000000000,0.16706443914081145,0
80395,Régulière,8 days 04:57:55.862068965,7 days 00:00:00.000000000,21 days 00:00:00.000000000,2017-04-11,2018-07-31,59,104,476 days 00:00:00.000000000,0.8676470588235294,0
80396,Régulière,16 days 17:08:34.285714285,15 days 00:00:00.000000000,28 days 00:00:00.000000000,2017-04-18,2018-07-30,29,54,468 days 00:00:00.000000000,0.4337606837606838,0
80397,Régulière,9 days 12:28:48.000000000,7 days 00:00:00.000000000,21 days 00:00:00.000000000,2017-04-12,2018-08-01,51,82,476 days 00:00:00.000000000,0.75,0
80398,Régulière,19 days 00:00:00.000000000,18 days 00:00:00.000000000,34 days 00:00:00.000000000,2017-04-04,2018-03-12,18,39,342 days 00:00:00.000000000,0.3684210526315789,0
80399,Régulière,70 days 00:00:00.000000000,69 days 12:00:00.000000000,125 days 00:00:00.000000000,2017-04-19,2018-06-13,7,54,420 days 00:00:00.000000000,0.11666666666666667,1
80400,Régulière,24 days 18:21:10.588235294,27 days 00:00:00.000000000,55 days 00:00:00.000000000,2017-04-12,2018-06-07,18,97,421 days 00:00:00.000000000,0.2992874109263658,0
80401,Régulière,32 days 01:42:51.428571428,35 days 12:00:00.000000000,55 days 00:00:00.000000000,2017-04-11,2018-07-04,14,60,449 days 00:00:00.000000000,0.2182628062360802,0
80402,Régulière,18 days 23:00:00.000000000,20 days 12:00:00.000000000,35 days 00:00:00.000000000,2017-04-19,2018-07-18,25,44,455 days 00:00:00.000000000,0.3846153846153846,0
80403,Régulière,28 days 09:52:56.470588235,28 days 00:00:00.000000000,64 days 00:00:00.000000000,2017-04-04,2018-07-31,18,72,483 days 00:00:00.000000000,0.2608695652173913,0
80405,Régulière,29 days 20:48:00.000000000,28 days 00:00:00.000000000,56 days 00:00:00.000000000,2017-05-04,2018-07-26,17,57,448 days 00:00:00.000000000,0.265625,0
80406,Régulière,13 days 14:24:00.000000000,14 days 00:00:00.000000000,22 days 00:00:00.000000000,2017-04-06,2018-07-26,37,52,476 days 00:00:00.000000000,0.5441176470588236,0
80407,Régulière,20 days 16:41:44.347826087,21 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-04,2018-07-24,25,89,476 days 00:00:00.000000000,0.36764705882352944,0
80408,Régulière,7 days 05:00:53.731343283,7 days 00:00:00.000000000,21 days 00:00:00.000000000,2017-04-05,2018-08-01,70,125,483 days 00:00:00.000000000,1.0144927536231885,0
80409,Régulière,44 days 08:00:00.000000000,37 days 00:00:00.000000000,79 days 00:00:00.000000000,2017-05-31,2018-07-04,9,56,399 days 00:00:00.000000000,0.15789473684210525,0
80410,Régulière,34 days 18:27:41.538461538,28 days 00:00:00.000000000,71 days 00:00:00.000000000,2017-04-27,2018-07-23,14,84,452 days 00:00:00.000000000,0.2168141592920354,0
80411,Régulière,213 days 00:00:00.000000000,213 days 00:00:00.000000000,258 days 00:00:00.000000000,2017-04-05,2018-06-05,3,17,426 days 00:00:00.000000000,0.04929577464788733,1
80426,Régulière,24 days 16:25:15.789473684,28 days 00:00:00.000000000,40 days 00:00:00.000000000,2017-04-06,2018-07-19,21,84,469 days 00:00:00.000000000,0.3134328358208955,0
80427,Régulière,33 days 07:23:04.615384615,28 days 00:00:00.000000000,50 days 00:00:00.000000000,2017-05-10,2018-07-17,14,41,433 days 00:00:00.000000000,0.2263279445727483,0
80428,Régulière,19 days 20:34:17.142857142,21 days 00:00:00.000000000,28 days 00:00:00.000000000,2017-04-20,2017-09-06,8,76,139 days 00:00:00.000000000,0.40287769784172667,0
80429,Régulière,14 days 08:00:00.000000000,14 days 00:00:00.000000000,28 days 00:00:00.000000000,2017-04-05,2017-05-18,5,29,43 days 00:00:00.000000000,0.813953488372093,0
80431,Régulière,34 days 00:00:00.000000000,32 days 00:00:00.000000000,61 days 00:00:00.000000000,2017-04-12,2018-08-01,15,67,476 days 00:00:00.000000000,0.22058823529411764,0
80432,Régulière,8 days 15:00:00.000000000,7 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-04,2018-07-31,130,68,483 days 00:00:00.000000000,1.8840579710144927,0
80440,PO requis,6 days 23:34:17.142857142,7 days 00:00:00.000000000,19 days 00:00:00.000000000,2017-07-06,2018-08-01,90,136,391 days 00:00:00.000000000,1.6112531969309463,0
80441,Régulière,14 days 00:00:00.000000000,14 days 00:00:00.000000000,14 days 00:00:00.000000000,2017-04-11,2017-04-25,1,22,14 days 00:00:00.000000000,0.5,0
80444,Régulière,15 days 20:00:00.000000000,14 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-04-04,2018-07-23,32,97,475 days 00:00:00.000000000,0.47157894736842104,0
80448,Régulière,14 days 20:15:00.000000000,14 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-04-11,2018-07-30,33,67,475 days 00:00:00.000000000,0.4863157894736842,0
80452,Régulière,8 days 13:42:51.428571428,7 days 00:00:00.000000000,21 days 00:00:00.000000000,2017-04-06,2018-07-30,58,74,480 days 00:00:00.000000000,0.8458333333333333,0
80453,Régulière,17 days 21:20:00.000000000,16 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-04,2018-07-31,28,31,483 days 00:00:00.000000000,0.4057971014492754,0
80455,Régulière,36 days 01:50:46.153846154,28 days 00:00:00.000000000,91 days 00:00:00.000000000,2017-04-11,2018-07-24,14,30,469 days 00:00:00.000000000,0.208955223880597,1
80459,Régulière,7 days 22:24:00.000000000,7 days 00:00:00.000000000,20 days 00:00:00.000000000,2017-04-13,2018-08-02,93,88,476 days 00:00:00.000000000,1.3676470588235294,0
80474,Régulière,12 days 00:36:55.384615384,14 days 00:00:00.000000000,21 days 00:00:00.000000000,2017-04-11,2018-07-24,41,73,469 days 00:00:00.000000000,0.6119402985074627,0
80475,Régulière,12 days 08:12:37.894736842,14 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-04-11,2018-07-24,42,103,469 days 00:00:00.000000000,0.626865671641791,0
80492,Régulière,21 days 00:00:00.000000000,21 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-06-27,2018-01-02,10,89,189 days 00:00:00.000000000,0.37037037037037035,0
80496,Régulière,30 days 19:12:00.000000000,32 days 00:00:00.000000000,49 days 00:00:00.000000000,2017-04-12,2018-07-18,15,52,462 days 00:00:00.000000000,0.22727272727272724,0
80500,Régulière,16 days 15:06:40.000000000,14 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-04,2018-06-27,28,83,449 days 00:00:00.000000000,0.4365256124721604,0
80519,Régulière,56 days 00:00:00.000000000,56 days 12:00:00.000000000,84 days 00:00:00.000000000,2017-05-31,2018-01-10,5,27,224 days 00:00:00.000000000,0.15625,0
80520,Régulière,48 days 05:20:00.000000000,43 days 00:00:00.000000000,83 days 00:00:00.000000000,2017-04-20,2018-06-28,10,18,434 days 00:00:00.000000000,0.16129032258064516,0
80521,Régulière,21 days 00:00:00.000000000,21 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-20,2018-06-14,22,32,420 days 00:00:00.000000000,0.3666666666666667,0
80522,Régulière,21 days 16:00:00.000000000,20 days 00:00:00.000000000,42 days 00:00:00.000000000,2017-04-05,2018-07-04,22,75,455 days 00:00:00.000000000,0.3384615384615385,0
80525,Régulière,17 days 17:32:18.461538461,15 days 00:00:00.000000000,28 days 00:00:00.000000000,2017-04-06,2018-07-11,27,59,461 days 00:00:00.000000000,0.40997830802603036,0
80526,Régulière,24 days 21:20:00.000000000,21 days 00:00:00.000000000,56 days 00:00:00.000000000,2017-05-02,2018-07-24,16,152,448 days 00:00:00.000000000,0.25,0
80527,Régulière,48 days 05:20:00.000000000,48 days 00:00:00.000000000,119 days 00:00:00.000000000,2017-05-17,2018-07-25,11,48,434 days 00:00:00.000000000,0.1774193548387097,1
80528,Régulière,15 days 09:36:00.000000000,14 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-13,2018-07-19,31,82,462 days 00:00:00.000000000,0.4696969696969697,0
80529,Régulière,28 days 00:00:00.000000000,28 days 00:00:00.000000000,28 days 00:00:00.000000000,2017-04-04,2017-05-02,2,20,28 days 00:00:00.000000000,0.5,0
80530,Régulière,114 days 00:00:00.000000000,125 days 00:00:00.000000000,126 days 00:00:00.000000000,2017-07-04,2018-06-11,4,13,342 days 00:00:00.000000000,0.08187134502923976,1
80531,Régulière,50 days 21:00:00.000000000,52 days 00:00:00.000000000,84 days 00:00:00.000000000,2017-06-13,2018-07-25,9,48,407 days 00:00:00.000000000,0.1547911547911548,0
80532,Régulière,19 days 19:00:00.000000000,20 days 00:00:00.000000000,63 days 00:00:00.000000000,2017-04-11,2018-07-30,36,50,475 days 00:00:00.000000000,0.5305263157894737,0
80533,Régulière,4 days 13:35:05.660377358,6 days 00:00:00.000000000,14 days 00:00:00.000000000,2017-04-05,2018-08-02,442,133,484 days 00:00:00.000000000,6.392561983471074,0
80534,Régulière,17 days 18:27:41.538461538,18 days 00:00:00.000000000,30 days 00:00:00.000000000,2017-04-26,2018-08-01,29,59,462 days 00:00:00.000000000,0.4393939393939394,0
80535,Régulière,28 days 00:00:00.000000000,25 days 00:00:00.000000000,55 days 00:00:00.000000000,2017-04-06,2018-06-28,17,55,448 days 00:00:00.000000000,0.265625,0
80536,Régulière,33 days 10:17:08.571428571,27 days 12:00:00.000000000,110 days 00:00:00.000000000,2017-04-05,2018-07-17,13,110,468 days 00:00:00.000000000,0.19444444444444442,1
80537,Régulière,13 days 19:03:31.764705882,14 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-12,2018-07-25,34,86,469 days 00:00:00.000000000,0.5074626865671641,0
80538,Régulière,28 days 00:00:00.000000000,6 days 00:00:00.000000000,105 days 00:00:00.000000000,2017-06-01,2018-06-28,17,122,392 days 00:00:00.000000000,0.30357142857142855,1
80540,Régulière,21 days 00:00:00.000000000,20 days 00:00:00.000000000,36 days 00:00:00.000000000,2017-04-27,2018-07-12,23,58,441 days 00:00:00.000000000,0.36507936507936506,0
80541,Régulière,29 days 06:51:25.714285714,28 days 00:00:00.000000000,48 days 00:00:00.000000000,2017-05-01,2017-11-22,9,59,205 days 00:00:00.000000000,0.3073170731707317,0
80542,Régulière,12 days 16:12:58.378378378,13 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-04-05,2018-07-18,42,61,469 days 00:00:00.000000000,0.626865671641791,0
80544,Régulière,22 days 16:00:00.000000000,21 days 00:00:00.000000000,36 days 00:00:00.000000000,2017-04-03,2018-07-23,22,66,476 days 00:00:00.000000000,0.3235294117647059,0
80545,Régulière,27 days 13:30:00.000000000,27 days 12:00:00.000000000,48 days 00:00:00.000000000,2017-04-25,2018-07-10,17,56,441 days 00:00:00.000000000,0.2698412698412698,0
80547,Régulière,14 days 15:16:21.818181818,14 days 00:00:00.000000000,22 days 00:00:00.000000000,2017-04-04,2018-07-31,34,55,483 days 00:00:00.000000000,0.4927536231884058,0
80548,Régulière,28 days 09:36:00.000000000,28 days 00:00:00.000000000,42 days 00:00:00.000000000,2017-05-04,2018-07-04,16,58,426 days 00:00:00.000000000,0.26291079812206575,0
80549,Régulière,57 days 18:00:00.000000000,56 days 00:00:00.000000000,91 days 00:00:00.000000000,2017-04-13,2018-07-19,10,49,462 days 00:00:00.000000000,0.15151515151515152,1
80550,Régulière,8 days 12:13:05.454545454,7 days 00:00:00.000000000,22 days 00:00:00.000000000,2017-04-13,2018-07-25,59,11,468 days 00:00:00.000000000,0.8824786324786325,0
80551,Régulière,9 days 18:30:00.000000000,8 days 00:00:00.000000000,29 days 00:00:00.000000000,2017-04-13,2018-07-26,50,66,469 days 00:00:00.000000000,0.7462686567164178,0
80552,Régulière,60 days 00:00:00.000000000,63 days 00:00:00.000000000,76 days 00:00:00.000000000,2017-04-13,2018-06-07,8,37,420 days 00:00:00.000000000,0.13333333333333336,0
80553,Régulière,17 days 02:40:00.000000000,15 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-13,2018-07-19,28,55,462 days 00:00:00.000000000,0.42424242424242425,0
80554,Régulière,21 days 07:12:00.000000000,21 days 00:00:00.000000000,42 days 00:00:00.000000000,2017-05-11,2018-07-11,20,70,426 days 00:00:00.000000000,0.32863849765258213,0
80555,Régulière,27 days 04:14:07.058823529,28 days 00:00:00.000000000,54 days 00:00:00.000000000,2017-04-20,2018-07-26,17,66,462 days 00:00:00.000000000,0.25757575757575757,0
80556,Régulière,31 days 00:00:00.000000000,28 days 00:00:00.000000000,63 days 00:00:00.000000000,2017-05-11,2018-07-19,15,118,434 days 00:00:00.000000000,0.24193548387096775,0
80558,Régulière,38 days 05:20:00.000000000,42 days 00:00:00.000000000,77 days 00:00:00.000000000,2017-04-10,2018-03-20,9,27,344 days 00:00:00.000000000,0.18313953488372095,0
80560,Régulière,44 days 04:00:00.000000000,42 days 00:00:00.000000000,70 days 00:00:00.000000000,2017-10-18,2018-07-10,7,54,265 days 00:00:00.000000000,0.1849056603773585,0
80561,Régulière,18 days 18:14:24.000000000,21 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-06,2018-07-19,26,97,469 days 00:00:00.000000000,0.3880597014925373,0
80564,Régulière,56 days 08:00:00.000000000,57 days 00:00:00.000000000,63 days 00:00:00.000000000,2018-01-31,2018-07-19,4,15,169 days 00:00:00.000000000,0.16568047337278105,0
80565,Régulière,55 days 20:34:17.142857143,55 days 00:00:00.000000000,70 days 00:00:00.000000000,2017-05-25,2018-06-20,8,52,391 days 00:00:00.000000000,0.14322250639386191,0
80578,Régulière,75 days 14:24:00.000000000,77 days 00:00:00.000000000,112 days 00:00:00.000000000,2017-05-31,2018-06-13,6,38,378 days 00:00:00.000000000,0.1111111111111111,1
80579,Régulière,77 days 00:00:00.000000000,77 days 00:00:00.000000000,77 days 00:00:00.000000000,2017-05-02,2017-07-18,2,13,77 days 00:00:00.000000000,0.18181818181818182,0
80586,Régulière,75 days 06:00:00.000000000,74 days 00:00:00.000000000,83 days 00:00:00.000000000,2017-07-11,2018-05-08,5,14,301 days 00:00:00.000000000,0.11627906976744187,0
80587,Régulière,25 days 12:42:21.176470588,21 days 00:00:00.000000000,70 days 00:00:00.000000000,2017-05-09,2018-07-17,16,107,434 days 00:00:00.000000000,0.25806451612903225,0
80588,Régulière,23 days 05:03:09.473684210,21 days 00:00:00.000000000,43 days 00:00:00.000000000,2017-05-11,2018-07-26,19,93,441 days 00:00:00.000000000,0.3015873015873016,0
80589,Régulière,71 days 04:00:00.000000000,63 days 12:00:00.000000000,111 days 00:00:00.000000000,2017-04-27,2018-06-28,7,25,427 days 00:00:00.000000000,0.11475409836065574,1
80590,Régulière,26 days 20:18:27.692307692,28 days 00:00:00.000000000,62 days 00:00:00.000000000,2017-04-20,2018-04-04,15,98,349 days 00:00:00.000000000,0.30085959885386815,0
80591,Régulière,11 days 18:00:00.000000000,8 days 00:00:00.000000000,34 days 00:00:00.000000000,2018-01-24,2018-07-31,18,120,188 days 00:00:00.000000000,0.6702127659574468,0
80592,Régulière,45 days 12:00:00.000000000,34 days 12:00:00.000000000,90 days 00:00:00.000000000,2017-05-10,2018-02-07,7,33,273 days 00:00:00.000000000,0.1794871794871795,1
80594,Régulière,12 days 16:12:58.378378378,13 days 00:00:00.000000000,34 days 00:00:00.000000000,2017-04-12,2018-07-25,41,68,469 days 00:00:00.000000000,0.6119402985074627,0
80595,Régulière,14 days 00:00:00.000000000,14 days 00:00:00.000000000,28 days 00:00:00.000000000,2017-04-11,2018-07-17,35,46,462 days 00:00:00.000000000,0.5303030303030303,0
80596,Régulière,25 days 14:00:00.000000000,23 days 12:00:00.000000000,63 days 00:00:00.000000000,2017-04-04,2018-02-05,13,47,307 days 00:00:00.000000000,0.29641693811074915,0
80597,Régulière,33 days 12:00:00.000000000,31 days 00:00:00.000000000,56 days 00:00:00.000000000,2017-04-18,2018-07-31,14,47,469 days 00:00:00.000000000,0.208955223880597,0
80600,Régulière,37 days 12:00:00.000000000,35 days 00:00:00.000000000,49 days 00:00:00.000000000,2017-04-26,2018-07-20,13,28,450 days 00:00:00.000000000,0.20222222222222222,0
80601,Régulière,29 days 22:24:00.000000000,28 days 00:00:00.000000000,98 days 00:00:00.000000000,2017-04-11,2018-07-04,17,45,449 days 00:00:00.000000000,0.2650334075723831,1
80602,Régulière,29 days 09:36:00.000000000,28 days 00:00:00.000000000,56 days 00:00:00.000000000,2017-05-04,2018-07-19,17,84,441 days 00:00:00.000000000,0.2698412698412698,0
80605,Régulière,16 days 04:08:16.551724138,15 days 00:00:00.000000000,35 days 00:00:00.000000000,2017-04-11,2018-07-24,31,54,469 days 00:00:00.000000000,0.4626865671641791,0
80618,Régulière,21 days 21:49:05.454545454,21 days 00:00:00.000000000,42 days 00:00:00.000000000,2017-04-05,2018-07-31,23,79,482 days 00:00:00.000000000,0.33402489626556015,0
80626,Régulière,78 days 04:00:00.000000000,77 days 00:00:00.000000000,99 days 00:00:00.000000000,2017-04-25,2018-08-07,7,6,469 days 00:00:00.000000000,0.1044776119402985,1
80649,Régulière,35 days 00:00:00.000000000,29 days 00:00:00.000000000,63 days 00:00:00.000000000,2017-04-18,2018-07-17,14,39,455 days 00:00:00.000000000,0.2153846153846154,0
80653,Régulière,37 days 00:00:00.000000000,35 days 00:00:00.000000000,62 days 00:00:00.000000000,2017-05-17,2018-06-28,15,78,407 days 00:00:00.000000000,0.25798525798525795,0
80655,PO requis,11 days 10:58:17.142857142,7 days 00:00:00.000000000,50 days 00:00:00.000000000,2017-05-29,2018-07-04,60,43,401 days 00:00:00.000000000,1.0473815461346634,0
80656,Régulière,89 days 00:00:00.000000000,89 days 00:00:00.000000000,89 days 00:00:00.000000000,2017-04-20,2017-07-18,2,4,89 days 00:00:00.000000000,0.15730337078651685,1
80660,Régulière,81 days 09:36:00.000000000,75 days 00:00:00.000000000,141 days 00:00:00.000000000,2017-05-31,2018-07-12,6,48,407 days 00:00:00.000000000,0.1031941031941032,1
80665,Régulière,7 days 02:56:50.526315789,7 days 00:00:00.000000000,20 days 00:00:00.000000000,2017-06-26,2018-08-06,110,117,406 days 00:00:00.000000000,1.896551724137931,0
80666,Régulière,10 days 19:38:10.909090909,7 days 00:00:00.000000000,22 days 00:00:00.000000000,2017-05-25,2017-09-21,12,29,119 days 00:00:00.000000000,0.7058823529411765,0
80670,Régulière,13 days 06:58:03.870967742,8 days 00:00:00.000000000,43 days 00:00:00.000000000,2017-06-08,2018-07-25,35,118,412 days 00:00:00.000000000,0.5946601941747574,0
80673,Régulière,31 days 16:36:55.384615384,20 days 00:00:00.000000000,85 days 00:00:00.000000000,2017-06-15,2018-08-01,14,43,412 days 00:00:00.000000000,0.23786407766990292,1
80675,Régulière,33 days 04:00:00.000000000,24 days 00:00:00.000000000,119 days 00:00:00.000000000,2017-06-29,2018-08-01,14,82,398 days 00:00:00.000000000,0.24623115577889448,1
80676,Régulière,19 days 13:12:00.000000000,20 days 00:00:00.000000000,43 days 00:00:00.000000000,2017-06-29,2018-07-25,21,130,391 days 00:00:00.000000000,0.3759590792838875,0
80677,Régulière,8 days 20:00:00.000000000,7 days 00:00:00.000000000,41 days 00:00:00.000000000,2017-07-24,2018-07-30,74,65,371 days 00:00:00.000000000,1.3962264150943398,0
80679,Régulière,44 days 00:00:00.000000000,43 days 00:00:00.000000000,84 days 00:00:00.000000000,2017-08-30,2018-07-04,8,53,308 days 00:00:00.000000000,0.18181818181818182,0
